Loan_ID,Gender,Married,Dependent_No,Education,Self_Employed,Applicant_Income,CoApplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
28134,Male,1,3,Not Graduate,0,74482,42366,20000,360,1,1
28135,Male,0,3,Graduate,1,45740,22795,30000,120,0,1
28136,Male,1,1,Graduate,1,18816,47568,20000,300,0,1
28137,Male,0,0,Not Graduate,0,46342,12254,50000,60,1,1
28138,Female,1,2,Not Graduate,0,8799,,50000,60,1,1
28139,Female,0,4,Graduate,1,73443,1359,50000,120,1,0
28140,Male,1,1,Graduate,0,29481,1646,30000,60,0,1
28141,Female,1,1,Graduate,1,74133,3469,40000,360,0,1
28142,Female,0,2,,0,41233,31367,20000,300,0,1
28143,Male,0,2,Not Graduate,0,79342,8132,20000,120,1,1
28144,Male,1,2,,1,68333,18711,30000,300,1,0
28145,Male,1,2,Graduate,1,6572,1296,40000,120,0,1
28146,Male,0,1,Graduate,1,77907,42597,60000,180,1,0
28147,Male,1,0,Not Graduate,0,3479,38276,40000,120,0,0
28148,Female,1,1,Not Graduate,1,48321,30307,20000,180,1,1
28149,Male,1,3,Not Graduate,1,45980,4855,10000,300,0,1
28150,Female,1,1,Not Graduate,0,62403,49184,30000,60,0,0
28151,Male,0,0,Not Graduate,0,72232,42729,50000,300,0,1
28152,,0,3,Graduate,0,18977,30999,50000,120,1,1
28153,,1,0,Graduate,0,8339,37137,40000,60,0,1
28154,Male,1,4,Graduate,0,60804,17982,20000,60,0,1
28155,Male,1,4,Not Graduate,1,32363,42126,10000,240,1,0
28156,Male,0,1,Graduate,0,33301,24741,40000,360,1,0
28157,Female,1,0,Not Graduate,1,49256,15636,30000,300,1,1
28158,,1,4,Graduate,0,70739,,10000,60,1,0
28159,Male,1,2,Not Graduate,1,50977,9472,40000,60,1,0
28160,Male,0,2,Graduate,1,56902,46807,50000,180,1,1
28161,Female,1,1,Graduate,1,63128,24181,10000,300,1,1
28162,Male,0,0,Graduate,1,19763,27678,30000,180,1,1
28163,Male,0,4,Not Graduate,1,56696,49869,60000,120,0,0
28164,Female,1,1,Not Graduate,0,4969,38972,10000,120,1,1
28165,,1,0,Not Graduate,1,99607,14579,50000,120,0,1
28166,Female,0,0,Graduate,1,14846,26827,20000,300,1,0
28167,,1,2,Not Graduate,1,71226,46239,50000,180,1,1
28168,Female,1,4,Not Graduate,0,96214,24171,30000,60,1,1
28169,Female,1,4,Graduate,1,78102,33598,60000,360,1,1
28170,,1,3,,0,66418,27598,10000,360,1,1
28171,Male,1,4,Graduate,1,11264,6378,20000,240,1,0
28172,Male,0,0,Graduate,1,91617,,20000,60,0,0
28173,Male,0,1,Graduate,0,52887,38745,50000,360,1,1
28174,Male,0,3,Graduate,1,28528,49464,20000,240,1,0
28175,Female,0,4,Graduate,0,72333,15421,50000,360,1,1
28176,Male,1,0,Graduate,0,6564,24764,50000,240,1,0
28177,Male,1,2,Not Graduate,0,32901,12333,20000,360,1,1
28178,Male,0,2,Not Graduate,0,89874,,30000,180,1,1
28179,Male,0,4,Not Graduate,0,7195,14777,50000,180,1,0
28180,Male,0,1,Graduate,1,94513,39723,30000,60,0,1
28181,Male,0,2,Graduate,0,4992,4235,20000,300,1,0
28182,Male,1,2,Not Graduate,1,88032,41930,30000,120,1,1
28183,Male,1,2,Not Graduate,0,64875,43524,30000,360,0,1
28184,Male,1,3,Not Graduate,1,62546,40194,30000,240,1,1
28185,Male,0,3,Graduate,0,41501,41402,30000,180,1,0
28186,Male,1,1,Graduate,1,36612,48037,20000,60,0,0
28187,Male,0,0,Graduate,1,60841,24209,40000,360,0,1
28188,,0,3,Not Graduate,1,93320,41060,10000,120,1,1
28189,Male,0,3,Graduate,0,66891,29872,40000,60,1,1
28190,Male,0,2,Not Graduate,0,3822,2238,50000,180,1,0
28191,Male,1,1,Not Graduate,0,39117,10356,60000,180,1,1
28192,Male,1,1,Not Graduate,1,86363,17677,30000,360,1,1
28193,Female,0,0,Graduate,1,16213,27964,40000,60,0,0
28194,Male,1,1,Graduate,1,38002,3419,10000,300,1,0
28195,,0,3,Not Graduate,0,6905,37308,60000,240,0,1
28196,Male,1,1,Graduate,1,78664,19130,20000,240,1,0
28197,Male,0,3,Not Graduate,1,53250,19497,50000,240,1,1
28198,Male,1,2,Graduate,1,98505,13480,60000,180,1,0
28199,Female,1,3,Graduate,1,19785,22136,30000,360,1,1
28200,Male,1,1,Graduate,0,10069,43375,50000,180,1,1
28201,Male,0,2,Not Graduate,1,36129,45062,30000,60,1,1
28202,Male,1,3,Not Graduate,1,43262,44314,20000,300,1,0
28203,Female,0,4,Graduate,0,43970,30975,40000,60,1,1
28204,Male,1,0,Graduate,0,50223,48460,20000,300,0,1
28205,Male,0,1,Not Graduate,0,13648,,50000,240,0,1
28206,Male,1,2,Graduate,1,55225,,30000,360,0,1
28207,Female,0,4,Not Graduate,1,85674,49878,60000,300,0,1
28208,Male,0,2,Not Graduate,0,59358,13778,50000,120,1,0
28209,Male,0,3,Not Graduate,1,12636,27314,40000,240,0,1
28210,Male,1,2,Graduate,1,67140,,10000,360,1,1
28211,Male,0,3,Graduate,1,35769,,50000,180,1,1
28212,Female,0,1,Not Graduate,0,39604,30324,60000,60,0,1
28213,Male,1,3,Not Graduate,1,76031,31519,20000,360,1,1
28214,Male,1,3,Graduate,1,33972,40911,50000,120,1,1
28215,Male,0,2,Graduate,1,56418,16512,60000,120,1,1
28216,Male,0,0,Not Graduate,1,71593,35741,20000,60,1,1
28217,Female,0,2,Graduate,1,74528,16970,30000,120,1,1
28218,Female,1,4,Not Graduate,1,90797,29331,50000,360,1,0
28219,Male,0,0,Graduate,0,33093,40562,60000,240,1,0
28220,Male,0,2,Not Graduate,0,63450,47487,20000,300,1,1
28221,Female,0,4,Not Graduate,1,82156,42834,30000,120,1,1
28222,Male,0,2,Not Graduate,1,18593,27260,30000,120,1,1
28223,Male,0,3,Graduate,1,96577,29062,10000,300,1,0
28224,,0,2,Not Graduate,1,45754,13681,60000,60,1,1
28225,Male,0,0,Not Graduate,1,37402,22729,50000,180,0,1
28226,Female,1,2,Not Graduate,1,29108,34870,60000,360,1,0
28227,Male,0,0,Not Graduate,0,50806,2343,40000,240,1,0
28228,Female,0,2,Not Graduate,0,92498,8988,10000,360,1,1
28229,Male,1,2,Graduate,0,68082,10322,30000,180,1,0
28230,,0,2,Graduate,1,93629,,50000,120,0,0
28231,Male,1,2,Not Graduate,1,40191,3434,50000,60,0,0
28232,Male,1,2,Graduate,0,15395,12976,10000,360,1,0
28233,Male,0,3,Graduate,0,33330,40904,60000,360,1,1
28234,Female,1,1,Not Graduate,1,15312,14120,60000,180,0,0
28235,,1,0,Not Graduate,1,7695,17683,40000,60,1,1
28236,Male,0,4,Not Graduate,1,35019,,40000,60,1,0
28237,Male,1,2,Not Graduate,1,7060,2018,20000,300,1,1
28238,Male,1,4,Graduate,1,60183,35443,40000,360,1,0
28239,Male,1,4,Graduate,0,47621,3206,30000,240,1,1
28240,Male,1,1,Not Graduate,0,88319,4283,40000,120,0,1
28241,Female,0,1,,1,77977,11629,50000,120,1,1
28242,Male,0,3,Graduate,0,20948,45143,60000,180,0,1
28243,Male,1,2,Not Graduate,1,11987,17889,40000,120,1,0
28244,Female,0,4,Graduate,1,50606,21492,20000,300,0,0
28245,Male,0,3,Not Graduate,0,38492,7983,40000,180,1,1
28246,,1,0,Not Graduate,1,39007,,60000,180,0,1
28247,Female,0,2,Not Graduate,1,17866,43684,30000,180,1,0
28248,Male,0,4,Not Graduate,1,22689,19399,60000,60,0,1
28249,Male,1,3,Not Graduate,1,1411,19118,50000,360,1,1
28250,Male,0,0,Graduate,1,33801,18275,20000,180,1,0
28251,Male,0,1,Not Graduate,0,1375,23722,60000,360,0,0
28252,Female,0,1,Graduate,1,26205,15685,20000,120,1,0
28253,Male,0,4,Graduate,1,18458,10508,30000,120,0,1
28254,Female,1,3,Not Graduate,1,79093,5927,20000,120,1,1
28255,Female,1,2,Not Graduate,1,10450,,60000,120,0,1
28256,Male,1,3,Not Graduate,1,31690,12742,40000,360,0,1
28257,Female,1,0,,1,24874,42986,60000,300,0,0
28258,Male,1,1,,0,71561,24061,30000,300,1,1
28259,Male,0,0,Not Graduate,0,55024,38467,60000,180,1,1
28260,Male,1,1,Graduate,1,60109,35284,50000,360,1,1
28261,Female,1,1,Not Graduate,1,77774,5293,30000,120,1,1
28262,Male,1,3,Not Graduate,1,78844,45757,20000,120,1,1
28263,Male,1,3,Graduate,1,86370,13639,50000,300,1,1
28264,Male,1,0,Not Graduate,0,67881,15724,40000,300,1,1
28265,Male,0,3,,1,15537,16474,40000,60,1,1
28266,Male,0,3,Not Graduate,1,20993,7855,20000,360,0,1
28267,Male,0,2,Graduate,0,89899,43429,60000,240,0,0
28268,Female,0,0,Graduate,0,26250,8039,60000,120,1,1
28269,Male,0,4,,1,51016,25119,30000,60,1,0
28270,Male,0,0,Not Graduate,0,23156,5325,20000,240,1,1
28271,Female,0,0,Graduate,1,87429,,40000,300,1,0
28272,Male,1,0,Graduate,1,67480,,20000,360,0,1
28273,Male,0,3,,0,2815,16717,40000,60,0,1
28274,Male,0,4,Not Graduate,1,46175,35116,20000,300,1,1
28275,Female,1,4,Graduate,1,41702,29167,40000,120,1,1
28276,Male,1,3,Graduate,1,3516,11855,40000,360,0,0
28277,Male,1,0,Not Graduate,1,83363,,40000,60,1,1
28278,Male,0,1,Graduate,0,6321,30709,40000,360,1,1
28279,Male,0,0,Not Graduate,1,4883,37452,50000,240,1,1
28280,Male,0,1,Not Graduate,0,73667,6468,40000,60,1,1
28281,Female,1,1,Not Graduate,0,42980,19600,30000,300,1,1
28282,Female,0,3,Graduate,1,83291,44237,10000,60,1,0
28283,Female,0,2,Graduate,0,27646,7190,60000,120,0,1
28284,Male,1,2,Not Graduate,0,25600,41610,30000,360,1,1
28285,Female,0,2,Graduate,1,89052,36796,10000,120,1,0
28286,Female,0,2,Not Graduate,0,7106,19133,50000,120,1,0
28287,Male,1,4,Not Graduate,0,96972,25775,50000,60,1,1
28288,Male,1,3,Graduate,1,37607,17933,10000,120,0,1
28289,Female,0,0,Graduate,1,1213,41542,40000,120,0,1
28290,Male,1,2,Not Graduate,1,38956,,30000,60,0,1
28291,Female,1,0,,0,28991,15809,30000,120,1,1
28292,Male,0,1,Graduate,0,65066,25944,30000,60,0,1
28293,Female,0,0,Graduate,1,88763,36796,10000,300,1,1
28294,Female,1,3,Graduate,0,77040,43389,60000,180,1,1
28295,Male,0,3,Not Graduate,1,10181,47691,60000,360,0,0
28296,Female,0,2,Not Graduate,0,68297,45643,60000,240,1,0
28297,Female,0,2,Not Graduate,0,99898,3420,50000,360,0,1
28298,Male,0,0,Graduate,1,72017,37582,10000,240,1,1
28299,Female,0,4,Graduate,0,94561,14236,20000,120,1,1
28300,Male,1,1,Not Graduate,0,1977,,60000,360,0,1
28301,Male,1,0,Not Graduate,0,10474,16704,40000,240,0,0
28302,Male,0,0,Graduate,1,59609,47727,60000,300,1,1
28303,Female,1,2,Not Graduate,0,55745,22944,20000,240,0,1
28304,Male,1,0,Graduate,0,41463,7949,30000,360,1,1
28305,Male,1,2,Not Graduate,1,95149,44303,10000,60,0,0
28306,Male,0,3,Not Graduate,1,1608,2473,60000,60,1,1
28307,Male,1,1,Graduate,1,80805,11878,20000,240,0,1
28308,Male,1,1,Not Graduate,1,4791,15654,20000,120,1,1
28309,Male,0,4,Not Graduate,0,59810,27886,10000,120,1,1
28310,Male,0,4,Graduate,1,42624,1982,60000,360,1,0
28311,Male,0,3,Not Graduate,0,74527,5490,20000,300,1,1
28312,Male,1,3,,1,45307,12716,40000,60,0,0
28313,Male,1,1,Not Graduate,1,39409,10180,30000,240,1,1
28314,Female,1,0,Not Graduate,0,54087,11679,60000,120,0,0
28315,Male,0,1,Not Graduate,0,32779,29272,30000,240,0,0
28316,Female,0,4,Not Graduate,1,9674,36207,30000,240,1,0
28317,Male,1,1,Graduate,0,27651,40251,30000,60,0,0
28318,Male,1,4,Not Graduate,1,37557,38269,60000,120,1,1
28319,Female,1,1,,1,21560,23017,40000,360,0,0
28320,Female,0,0,Not Graduate,0,29406,25619,10000,300,1,0
28321,Male,1,4,Graduate,1,27840,33012,20000,240,1,1
28322,Male,0,3,Not Graduate,1,81485,,10000,240,1,1
28323,Male,1,0,Graduate,0,58293,24079,10000,360,0,0
28324,Female,1,1,Not Graduate,0,22186,,60000,180,1,1
28325,Male,1,2,Not Graduate,0,3654,2124,40000,120,0,1
28326,Male,1,1,Not Graduate,0,33686,30500,10000,60,1,1
28327,Male,0,4,Not Graduate,1,98053,18513,40000,120,0,0
28328,Male,0,1,Graduate,0,60760,33552,60000,240,1,1
28329,Male,1,2,Graduate,1,46007,27555,30000,180,1,1
28330,Female,1,4,Graduate,1,20487,28091,50000,360,0,1
28331,Female,0,2,Not Graduate,0,66936,25650,30000,120,1,0
28332,Female,0,1,Not Graduate,1,13065,48776,40000,240,0,1
28333,Female,1,3,Not Graduate,0,70620,34442,20000,360,1,1
28334,Male,0,0,Not Graduate,0,4839,48387,30000,60,1,0
28335,Male,1,4,Not Graduate,1,89108,7011,60000,120,1,0
28336,Female,0,4,Not Graduate,0,84520,44394,40000,180,1,1
28337,Male,1,0,Graduate,1,62045,22837,30000,60,1,1
28338,Male,1,1,Graduate,0,25956,,10000,180,1,1
28339,Female,1,3,Graduate,1,2384,42995,50000,180,0,1
28340,Male,0,3,Not Graduate,1,39158,23923,10000,360,0,0
28341,Female,0,0,,1,21552,21051,10000,300,0,1
28342,Male,1,4,Not Graduate,1,33256,39396,40000,60,0,1
28343,Male,0,1,Graduate,0,14581,28513,20000,300,0,0
28344,Female,0,0,Not Graduate,0,75897,22749,50000,240,0,1
28345,Male,1,4,Graduate,0,67335,15826,30000,120,1,1
28346,Male,0,0,Graduate,0,87466,24385,20000,360,1,1
28347,Female,1,1,Graduate,1,20065,29266,50000,60,1,1
28348,Male,0,3,Graduate,0,97255,16071,60000,60,1,1
28349,Female,1,1,Not Graduate,1,72752,28177,10000,360,1,1
28350,Male,1,1,Graduate,1,12873,28071,50000,60,1,0
28351,Female,0,0,Not Graduate,1,95302,22493,40000,360,1,1
28352,Male,0,3,Not Graduate,1,94576,46875,10000,180,0,1
28353,Male,1,2,Graduate,1,2591,15593,40000,180,1,1
28354,Male,1,1,Graduate,1,6036,45151,30000,300,1,0
28355,Male,1,0,Graduate,1,4286,26617,30000,300,0,1
28356,Male,1,4,Graduate,1,8324,22207,50000,180,1,1
28357,Male,0,4,Not Graduate,0,39447,47836,30000,360,1,0
28358,Male,0,2,,0,64717,11178,60000,180,0,1
28359,Male,1,0,Not Graduate,1,22638,21938,40000,60,1,0
28360,,1,4,Graduate,0,88370,18611,20000,120,1,1
28361,Male,0,0,Not Graduate,1,23097,40352,20000,300,0,1
28362,Male,1,3,Not Graduate,1,27524,28447,40000,120,1,1
28363,Female,0,0,Graduate,1,88916,,60000,60,1,1
28364,Male,0,3,Not Graduate,1,74733,14154,60000,240,0,1
28365,Male,1,4,Not Graduate,0,66657,27602,20000,60,1,1
28366,Female,0,3,Graduate,1,83510,18437,60000,300,1,1
28367,Male,0,4,Not Graduate,0,5640,49447,60000,300,1,1
28368,Male,0,3,Not Graduate,0,40990,9487,40000,360,1,1
28369,Female,0,0,Not Graduate,1,6327,42546,50000,300,0,1
28370,Male,0,2,Not Graduate,0,63990,,30000,240,1,0
28371,Male,0,1,,0,99620,1311,40000,180,1,1
28372,Male,0,3,Graduate,0,45777,36681,10000,60,0,1
28373,Female,0,1,Graduate,1,65421,13916,30000,180,1,0
28374,Male,0,2,Not Graduate,1,7389,7299,40000,60,0,1
28375,Female,0,4,Graduate,0,40323,8043,50000,180,1,0
28376,Male,0,4,Not Graduate,0,99137,33777,30000,300,1,1
28377,Male,0,3,Graduate,1,57131,37258,10000,180,0,0
28378,Male,1,0,Graduate,0,85610,46651,20000,300,1,1
28379,Male,0,4,Graduate,0,9590,27554,60000,180,0,1
28380,Female,1,4,Graduate,1,74823,,30000,180,0,1
28381,Female,1,1,,1,52415,14039,60000,360,1,1
28382,Male,0,0,Graduate,0,24937,45488,60000,60,0,1
28383,Female,0,4,Not Graduate,1,76285,17354,40000,180,1,1
28384,Male,1,3,Not Graduate,0,50330,8236,30000,360,1,0
28385,Male,0,1,Not Graduate,0,11279,17183,10000,60,1,0
28386,Male,0,3,Not Graduate,1,27306,36995,60000,360,1,0
28387,Male,0,3,Not Graduate,0,59444,35244,20000,360,1,1
28388,Male,0,3,Not Graduate,1,4089,18707,60000,300,1,1
28389,Female,0,0,Not Graduate,1,60274,40484,30000,240,1,1
28390,Female,0,3,Graduate,0,11194,,10000,240,1,1
28391,Male,0,3,Not Graduate,0,18829,34798,60000,240,0,1
28392,Male,1,3,Graduate,0,91996,23529,10000,300,1,1
28393,,0,1,Graduate,0,10970,,30000,120,1,1
28394,Male,0,2,Not Graduate,1,63250,35300,50000,180,1,0
28395,Male,0,2,Not Graduate,1,66323,,40000,120,1,0
28396,Male,1,4,Graduate,1,70141,49938,10000,240,1,0
28397,Male,1,4,Not Graduate,0,6855,2830,60000,180,1,0
28398,Male,0,3,Not Graduate,0,83677,44124,20000,180,1,1
28399,Female,1,4,Not Graduate,1,11117,46538,10000,300,0,1
28400,Female,0,4,Graduate,1,66759,25209,10000,120,1,0
28401,Male,0,0,Not Graduate,1,62674,,10000,360,1,1
28402,Female,0,3,Not Graduate,0,75101,15854,10000,240,1,0
28403,Male,0,0,Graduate,0,77198,43090,40000,120,0,1
28404,Male,1,4,,0,74876,,20000,180,0,1
28405,Male,0,4,,0,79212,,40000,120,0,1
28406,Male,0,0,Not Graduate,1,4151,7260,40000,240,0,1
28407,Female,0,0,Not Graduate,0,62596,4962,30000,300,1,0
28408,Male,0,0,Not Graduate,1,17507,18656,60000,120,1,0
28409,Female,0,2,Graduate,1,26450,41796,60000,120,1,0
28410,Female,1,3,,0,3490,15762,10000,180,0,1
28411,Female,1,3,,1,10013,47319,30000,180,1,1
28412,Female,1,4,,0,65501,,30000,180,0,0
28413,Male,0,0,Not Graduate,1,44218,,60000,180,0,1
28414,Female,0,3,Graduate,0,36618,45191,50000,180,0,0
28415,Female,0,2,Not Graduate,1,53620,,30000,120,0,0
28416,Male,0,3,Not Graduate,0,66526,4947,10000,300,1,1
28417,,1,2,Not Graduate,0,90788,,10000,60,0,0
28418,Male,0,2,Not Graduate,0,11193,48510,60000,300,0,0
28419,Male,0,1,Not Graduate,0,84835,37968,30000,180,0,0
28420,Male,1,4,Graduate,0,71869,45660,10000,360,1,0
28421,Male,0,1,Not Graduate,1,48768,4391,20000,60,1,0
28422,Female,1,4,,1,5612,48617,20000,240,1,1
28423,Male,0,0,,1,27664,39502,40000,240,0,0
28424,Male,0,1,Graduate,0,26297,10291,20000,120,1,1
28425,Male,0,0,Graduate,1,80566,37015,40000,360,1,1
28426,Male,1,4,Graduate,1,19920,13370,60000,300,1,1
28427,Male,0,2,Graduate,0,37610,48611,60000,360,1,1
28428,Male,1,1,Not Graduate,1,21222,17016,10000,120,1,0
28429,Male,0,1,Graduate,1,66375,42664,20000,180,1,1
28430,Female,0,3,Not Graduate,1,44559,35609,50000,120,1,0
28431,Male,0,0,Graduate,0,91902,8490,30000,360,1,1
28432,Male,0,4,Not Graduate,1,35592,,10000,360,1,1
28433,Female,1,1,Not Graduate,1,44730,,60000,60,1,1
28434,Male,0,3,Graduate,1,55806,43437,40000,360,1,1
28435,Male,1,0,Graduate,1,99634,44640,20000,240,0,1
28436,Male,1,4,Not Graduate,0,67609,39651,10000,360,1,1
28437,Male,1,2,Not Graduate,0,39955,30436,50000,120,1,1
28438,Male,1,1,Not Graduate,1,62678,49912,40000,120,0,1
28439,Male,1,0,Not Graduate,1,6922,15494,20000,60,1,1
28440,Male,1,0,Graduate,1,56500,47272,60000,300,0,1
28441,Female,0,2,,0,27719,14879,30000,60,0,1
28442,,0,2,Not Graduate,0,8237,26251,30000,240,0,1
28443,Female,1,1,Not Graduate,1,69687,17956,20000,300,0,1
28444,Male,0,0,Not Graduate,1,19186,24739,60000,120,0,0
28445,,1,0,Graduate,1,44343,,10000,120,1,0
28446,Male,0,1,Not Graduate,0,93329,29850,60000,240,1,1
28447,Male,1,0,Graduate,1,41649,25962,30000,60,0,1
28448,Male,0,0,Graduate,1,97739,,20000,240,1,0
28449,Female,0,0,Not Graduate,0,68695,4288,20000,180,1,1
28450,Male,0,0,Not Graduate,1,11084,38226,20000,360,1,0
28451,Female,1,3,Not Graduate,1,42703,27507,50000,60,1,0
28452,Female,1,4,Not Graduate,1,55326,43607,50000,60,0,1
28453,Female,1,1,Graduate,0,48056,44147,30000,300,0,1
28454,Female,0,3,Not Graduate,0,41045,30915,60000,120,1,1
28455,Female,1,3,Not Graduate,0,93931,27296,20000,60,1,1
28456,Male,1,2,Graduate,0,73203,43386,30000,240,0,1
28457,Female,1,4,Not Graduate,0,96809,43532,40000,360,1,1
28458,Male,1,3,Not Graduate,1,53266,19919,20000,180,1,1
28459,Female,1,3,Graduate,1,69082,,10000,240,1,1
28460,Male,1,3,Not Graduate,1,19139,41909,20000,60,1,1
28461,Male,0,2,Not Graduate,1,76966,,20000,180,0,0
28462,Male,0,1,Graduate,1,20379,47951,20000,360,1,1
28463,Male,0,3,Graduate,0,42438,,60000,180,0,1
28464,Male,0,2,Graduate,0,75718,40886,20000,120,1,1
28465,Female,0,1,Graduate,1,35098,39116,40000,120,1,1
28466,Female,0,0,Graduate,1,67974,,10000,300,0,1
28467,Female,0,3,Not Graduate,1,22778,36397,20000,180,1,1
28468,Male,1,3,Not Graduate,1,8256,19138,40000,360,0,0
28469,Female,0,2,Not Graduate,0,34047,11724,40000,240,1,0
28470,Male,1,1,Not Graduate,1,32751,20464,10000,300,1,1
28471,Male,0,0,Not Graduate,0,71131,17062,10000,360,1,1
28472,Male,1,1,Not Graduate,0,10883,23179,10000,180,0,0
28473,Female,0,3,Not Graduate,1,78290,46166,40000,360,0,1
28474,Female,0,4,Not Graduate,1,77478,11808,20000,360,1,1
28475,Female,0,2,Not Graduate,0,65031,6276,20000,120,1,1
28476,Male,0,0,Graduate,0,7823,34577,40000,180,1,0
28477,Male,0,0,Not Graduate,1,71834,7693,40000,240,1,1
28478,Female,0,1,Not Graduate,1,63013,21074,60000,240,1,1
28479,Male,0,1,Graduate,1,74267,34046,60000,300,1,0
28480,Female,0,2,Not Graduate,0,36623,1055,60000,240,0,1
28481,Male,0,1,Not Graduate,0,3142,20007,40000,180,1,1
28482,Male,1,3,Graduate,1,28511,23518,10000,180,1,1
28483,Female,1,1,Not Graduate,1,14310,28898,60000,240,0,1
28484,Male,0,4,Graduate,1,39788,14914,60000,60,0,0
28485,Male,0,4,Not Graduate,1,61151,,50000,360,1,0
28486,Male,1,2,Not Graduate,1,79701,34149,40000,300,1,1
28487,Male,0,2,Graduate,1,62705,,30000,300,1,0
28488,Female,0,3,Not Graduate,0,32006,,50000,360,1,1
28489,Male,1,1,Not Graduate,0,78607,6334,60000,360,1,1
28490,Male,1,1,Not Graduate,1,29728,37813,60000,120,1,0
28491,Female,0,0,Not Graduate,0,22459,33175,40000,120,1,1
28492,Male,1,0,Not Graduate,1,3658,29638,20000,360,1,1
28493,Male,1,1,Not Graduate,0,69605,10579,10000,360,1,1
28494,Female,0,2,Not Graduate,0,44334,43919,60000,60,0,1
28495,Female,0,3,Graduate,0,77467,31469,10000,180,1,0
28496,Male,1,1,Graduate,0,64334,41433,20000,180,0,1
28497,Male,0,0,Graduate,1,66352,4472,40000,120,0,0
28498,Male,1,3,Graduate,0,46066,26026,20000,60,0,1
28499,Male,0,4,Graduate,0,64527,29290,40000,60,1,1
28500,Male,0,2,Not Graduate,0,54977,4098,50000,180,0,0
28501,Male,1,3,Not Graduate,0,36821,47229,20000,60,1,1
28502,Male,0,3,Not Graduate,1,90066,4052,40000,300,1,1
28503,Female,1,1,Graduate,1,15480,31067,60000,60,1,1
28504,Male,1,1,,1,47519,29128,30000,120,1,0
28505,Male,0,0,Graduate,1,49421,38465,60000,300,0,0
28506,Male,0,2,Not Graduate,0,60106,18857,40000,120,0,0
28507,Female,0,1,Not Graduate,0,25178,45969,50000,300,1,1
28508,Male,0,2,Not Graduate,0,35018,,30000,360,1,1
28509,Male,0,4,Graduate,1,49570,26486,50000,60,0,1
28510,Male,0,1,Not Graduate,1,30389,47098,10000,360,0,1
28511,Male,0,0,Not Graduate,0,83983,18036,20000,60,1,1
28512,Female,0,2,Graduate,1,99536,35863,30000,180,1,1
28513,Male,1,0,Graduate,1,97607,46966,20000,180,1,0
28514,Male,0,0,Graduate,1,63485,46494,40000,120,0,0
28515,Male,1,0,,0,30420,6431,20000,360,1,1
28516,Male,0,4,Graduate,0,11493,31501,50000,360,0,1
28517,Female,1,4,Graduate,1,26727,11574,20000,120,1,0
28518,Female,1,1,Graduate,1,29001,19206,50000,240,1,1
28519,Female,0,0,Graduate,1,48810,,20000,180,1,1
28520,Female,1,1,Not Graduate,1,21938,7751,60000,180,1,0
28521,Male,1,1,Not Graduate,1,14130,15620,50000,360,1,1
28522,Male,1,1,Not Graduate,0,99236,45241,20000,180,0,1
28523,Male,0,0,Not Graduate,0,37280,6019,10000,240,0,0
28524,Male,0,4,Graduate,0,62142,25339,60000,300,1,1
28525,Female,1,0,Graduate,1,83349,27383,20000,120,1,0
28526,Male,0,2,Graduate,0,85734,17247,60000,180,1,1
28527,Female,0,4,Not Graduate,0,78677,11282,40000,180,1,1
28528,Female,0,1,Not Graduate,0,88860,42550,50000,240,1,1
28529,Male,1,0,Graduate,1,91291,45512,40000,360,1,1
28530,,0,4,Not Graduate,1,52958,47071,10000,240,1,1
28531,Male,1,1,Not Graduate,1,32237,,40000,240,0,1
28532,Male,1,3,Not Graduate,1,20609,22684,60000,300,1,1
28533,Female,0,0,Not Graduate,1,89823,9800,40000,60,1,1
28534,Male,1,1,Graduate,1,61441,11972,60000,300,0,0
28535,Male,1,4,Graduate,0,22946,7297,10000,120,1,1
28536,Male,0,2,Graduate,1,29681,19567,60000,120,1,0
28537,Female,1,1,Not Graduate,0,62775,43908,10000,240,0,0
28538,Female,1,0,Not Graduate,1,65264,3611,20000,360,1,1
28539,Female,0,0,Graduate,0,45268,1373,30000,60,1,0
28540,Male,1,1,Not Graduate,0,79396,45100,60000,60,1,1
28541,Male,0,3,Graduate,0,17572,43064,50000,240,0,1
28542,Female,0,2,Not Graduate,0,58698,44817,40000,60,1,1
28543,Male,0,3,Graduate,0,66546,4493,50000,180,1,0
28544,Male,1,4,Not Graduate,0,39341,26364,30000,180,1,0
28545,Male,0,1,Graduate,1,55696,8108,30000,60,1,1
28546,Male,1,0,,0,10866,33715,30000,360,1,0
28547,Male,1,2,Graduate,0,24885,21970,10000,240,1,0
28548,Female,0,4,Not Graduate,0,63008,48464,50000,180,0,1
28549,Male,0,1,Not Graduate,1,20906,,40000,360,1,1
28550,Female,0,0,Not Graduate,0,58802,6669,30000,300,1,1
28551,Female,0,4,,0,39796,24495,20000,240,0,0
28552,Male,0,0,Not Graduate,0,94635,15507,40000,60,0,1
28553,Male,0,3,Not Graduate,0,21984,12708,10000,240,1,1
28554,Female,0,4,Graduate,1,41119,27937,40000,180,1,1
